Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Bwd PSH Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
119984818,6513,12487,225573,4547407,89,20,34.63426992,8.291680792,1430,20,364.1712982,520.9719744,39779.86615,158.3533677,6315.322806,14132.35359,316920,12,120000000,18424.54607,24198.19922,316920,12,120000000,9609.548134,22113.99205,1717823,12,0,52104,99896,54.28186756,104.0715001,20,1430,251.2127256,450.3875007,202848.9007,0,0,0,0,0,1,251.2259474,34.63426992,364.1712982,6513,225573,12487,4547407,-1,6513,0.0,0.0,0,0,0.0,0.0,0,0,IPCam_Ezviz
90201994,7,5,6,10,2,0,0.857142857,1.069044968,2,2,2.0,0.0,0.177379671,0.133034753,8200181.273,14000000.0,30000000,1396,90200000,15000000.0,16400000.0,30000000,47027,90100000,22500000.0,15000000.0,30000000,45266,1,140,100,0.077603606,0.055431147,0,2,1.384615385,0.960768923,0.923076923,0,0,0,1,1,0,1.5,0.857142857,2.0,7,6,5,10,126,3,47014.33333,346.1738484,47354,46662,30000000.0,5283.726337,30000000,30000000,IPCam_Ezviz
212130,21,25,28000,122,1400,0,1333.333333,305.5050463,122,0,4.88,24.4,132569.6507,216.8481591,4714.0,12904.19019,48975,19,69276,3463.8,13070.85968,58951,306,212130,8838.75,19484.22264,59529,19,0,420,532,98.99589874,117.8522604,0,1400,598.3404255,697.6412831,486703.3599,0,1,0,0,0,1,611.3478261,1333.333333,4.88,21,28000,25,122,126,20,0.0,0.0,0,0,0.0,0.0,0,0,IPCam_Ezviz
119999845,17889,9101,9374430,313382,1430,20,524.0332048,622.6246569,1430,20,34.43379848,16.23322926,80731.87095,224.9169572,4446.250139,10842.49316,98141,12,120000000,6708.225738,13111.12143,98141,12,120000000,13186.79615,20303.71294,117255,12,0,143112,72808,149.0751926,75.84176463,20,1430,358.980475,557.3446414,310633.0493,0,0,0,0,0,0,358.9937755,524.0332048,34.43379848,17889,9374430,9101,313382,-1,17889,0.0,0.0,0,0,0.0,0.0,0,0,IPCam_Ezviz
9590,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,312.8258603,4795.0,4924.291624,8277,1313,8277,8277.0,0.0,8277,8277,0,0.0,0.0,0,0,0,40,20,208.5505735,104.2752868,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,2,0,1,0,7000,0,0.0,0.0,0,0,0.0,0.0,0,0,IPCam_Ezviz
4205419,24,6,3840,1140,160,160,160.0,0.0,196,160,190.0,14.69693846,1184.186403,7.133653032,145014.4483,350159.3314,1010052,179,4203185,182747.1739,394342.7001,1078011,179,104456,20891.2,29258.67726,71529,1423,0,192,48,5.706922426,1.426730606,160,196,165.8064516,13.45961702,181.1612903,0,0,0,0,0,0,171.3333333,160.0,190.0,24,3840,6,1140,-1,24,0.0,0.0,0,0,0.0,0.0,0,0,IPCam_Ezviz
90127292,7,5,6,10,2,0,0.857142857,1.069044968,2,2,2.0,0.0,0.177526692,0.133145019,8193390.182,14000000.0,30000000,1306,90100000,15000000.0,16400000.0,30000000,46566,90100000,22500000.0,15000000.0,30000000,45240,1,140,100,0.077667928,0.055477091,0,2,1.384615385,0.960768923,0.923076923,0,0,0,1,1,0,1.5,0.857142857,2.0,7,6,5,10,126,3,46715.33333,192.806466,46933,46566,30000000.0,11663.60969,30000000,30000000,IPCam_Ezviz
100103757,6,8,360,606,60,60,60.0,0.0,187,44,75.75,55.63336614,9.649987463,0.139854891,7700289.0,10900000.0,25000000,10547,75100000,15000000.0,10600000.0,25000000,2795155,100000000,14300000.0,11300000.0,25000000,45327,0,48,64,0.05993781,0.07991708,44,187,68.4,40.17070717,1613.685714,0,0,0,0,0,1,73.28571429,60.0,75.75,6,360,8,606,-1,6,1787862.5,3481475.324,7010074,45210,23200000.0,2088398.738,25000000,20800000,IPCam_Ezviz
100145087,4,6,240,280,60,60,60.0,0.0,60,44,46.66666667,6.531972647,5.192466406,0.099855123,11100000.0,13100000.0,25000000,45435,75100000,25000000.0,5510.844128,25000000,25000000,100000000,20000000.0,11200000.0,25000000,45435,0,32,48,0.039942049,0.059913074,44,60,52.72727273,8.355727486,69.81818182,0,0,0,0,0,1,58.0,60.0,46.66666667,4,240,6,280,-1,4,46008.75,752.5655564,47104,45435,25000000.0,4149.748185,25000000,25000000,IPCam_Ezviz
144134,10,14,12600,122,1400,0,1260.0,442.7188724,122,0,8.714285714,32.60587151,88265.08666,166.5117183,6266.695652,13612.48329,46128,105,16792,1865.777778,3468.06105,10874,325,144134,11087.23077,20546.00045,58779,105,0,200,312,69.37988261,97.13183565,0,1400,508.88,682.547698,465871.36,0,1,0,0,0,1,530.0833333,1260.0,8.714285714,10,12600,14,122,86,9,0.0,0.0,0,0,0.0,0.0,0,0,IPCam_Ezviz
8207,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,243.6944072,8207.0,0.0,8207,8207,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,20,20,121.8472036,121.8472036,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0.0,0.0,0.0,1,0,1,0,7000,0,0.0,0.0,0,0,0.0,0.0,0,0,IPCam_Ezviz
3000570,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.666540024,3000570.0,0.0,3000570,3000570,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,40,40,0.333270012,0.333270012,0,0,0.0,0.0,0.0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,14000,0,0.0,0.0,0,0,0.0,0.0,0,0,IPCam_Ezviz
100069730,4,6,240,280,60,60,60.0,0.0,60,44,46.66666667,6.531972647,5.196376567,0.099930319,11100000.0,13100000.0,25000000,44724,75000000,25000000.0,5467.347102,25000000,25000000,100000000,20000000.0,11200000.0,25000000,45133,0,32,48,0.039972127,0.059958191,44,60,52.72727273,8.355727486,69.81818182,0,0,0,0,0,1,58.0,60.0,46.66666667,4,240,6,280,-1,4,44844.5,193.5708311,45133,44724,25000000.0,6161.955446,25000000,25000000,IPCam_Ezviz
6270,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,478.4688995,3135.0,4129.503602,6055,215,215,215.0,0.0,215,215,0,0.0,0.0,0,0,0,40,20,318.9792663,159.4896332,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,2,0,1,0,7000,0,0.0,0.0,0,0,0.0,0.0,0,0,IPCam_Ezviz
5647,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,354.1703559,5647.0,0.0,5647,5647,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,20,20,177.085178,177.085178,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0.0,0.0,0.0,1,0,1,0,7000,0,0.0,0.0,0,0,0.0,0.0,0,0,IPCam_Ezviz
90106068,7,5,6,10,2,0,0.857142857,1.069044968,2,2,2.0,0.0,0.177568507,0.133176381,8191460.727,14000000.0,30000000,1260,90100000,15000000.0,16400000.0,30000000,47528,90100000,22500000.0,15000000.0,30000000,45019,1,140,100,0.077686222,0.055490159,0,2,1.384615385,0.960768923,0.923076923,0,0,0,1,1,0,1.5,0.857142857,2.0,7,6,5,10,126,3,52675.33333,4463.000037,55466,47528,30000000.0,12803.37912,30000000,30000000,IPCam_Ezviz
90115677,7,5,6,10,2,0,0.857142857,1.069044968,2,2,2.0,0.0,0.177549573,0.13316218,8192334.273,14000000.0,30000000,1347,90100000,15000000.0,16400000.0,30000000,47143,90100000,22500000.0,15000000.0,30000000,46082,1,140,100,0.077677938,0.055484242,0,2,1.384615385,0.960768923,0.923076923,0,0,0,1,1,0,1.5,0.857142857,2.0,7,6,5,10,126,3,47976.66667,1354.88462,49540,47143,30000000.0,7377.61644,30000000,30000000,IPCam_Ezviz
100061640,4,6,240,280,60,60,60.0,0.0,60,44,46.66666667,6.531972647,5.196796695,0.099938398,11100000.0,13100000.0,25000000,45053,75000000,25000000.0,2594.681548,25000000,25000000,100000000,20000000.0,11200000.0,25000000,45370,0,32,48,0.039975359,0.059963039,44,60,52.72727273,8.355727486,69.81818182,0,0,0,0,0,1,58.0,60.0,46.66666667,4,240,6,280,-1,4,45218.5,169.3959858,45370,45053,25000000.0,4450.386828,25000000,25000000,IPCam_Ezviz
119996394,6567,12412,226668,4473126,89,20,34.51621745,8.337552192,1430,20,360.3872059,518.5354927,39166.12694,158.1630861,6322.920961,13636.77443,93021,12,120000000,18274.94091,23401.01925,129453,13,120000000,9668.382564,16164.27625,93021,12,0,52536,99296,54.72664454,103.4364416,20,1430,247.6203372,447.0853108,199885.2751,0,0,0,0,0,1,247.6333843,34.51621745,360.3872059,6567,226668,12412,4473126,-1,6567,0.0,0.0,0,0,0.0,0.0,0,0,IPCam_Ezviz
100131901,4,6,240,280,60,60,60.0,0.0,60,44,46.66666667,6.531972647,5.193150183,0.099868273,11100000.0,13100000.0,25000000,46465,75100000,25000000.0,2006.033233,25000000,25000000,100000000,20000000.0,11200000.0,25000000,49675,0,32,48,0.039947309,0.059920964,44,60,52.72727273,8.355727486,69.81818182,0,0,0,0,0,1,58.0,60.0,46.66666667,4,240,6,280,-1,4,52085.5,8665.431188,64922,46465,25000000.0,11137.7652,25000000,25000000,IPCam_Ezviz
5551,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,540.4431634,2775.5,531.0371927,3151,2400,3151,3151.0,0.0,3151,3151,0,0.0,0.0,0,0,0,40,20,360.2954423,180.1477211,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,2,0,1,0,7000,0,0.0,0.0,0,0,0.0,0.0,0,0,IPCam_Ezviz
101017280,4,6,240,280,60,60,60.0,0.0,60,44,46.66666667,6.531972647,5.147634147,0.098992964,11200000.0,13300000.0,25900000,45128,76000000,25300000.0,536069.0386,25900000,25000000,101000000,20200000.0,11300000.0,25900000,45189,0,32,48,0.039597186,0.059395779,44,60,52.72727273,8.355727486,69.81818182,0,0,0,0,0,1,58.0,60.0,46.66666667,4,240,6,280,-1,4,45307.75,213.3578762,45608,45128,25200000.0,466541.278,25900000,25000000,IPCam_Ezviz
100095252,4,6,240,280,60,60,60.0,0.0,60,44,46.66666667,6.531972647,5.195051609,0.099904839,11100000.0,13100000.0,25000000,45126,75000000,25000000.0,14996.58262,25000000,25000000,100000000,20000000.0,11200000.0,25000000,45211,0,32,48,0.039961935,0.059942903,44,60,52.72727273,8.355727486,69.81818182,0,0,0,0,0,1,58.0,60.0,46.66666667,4,240,6,280,-1,4,45232.0,92.13396044,45349,45126,25000000.0,14314.37183,25000000,25000000,IPCam_Ezviz
4199336,24,6,3840,1140,160,160,160.0,0.0,196,160,190.0,14.69693846,1185.901771,7.143986573,144804.6897,353909.0227,1040281,34,4186800,182034.7826,398545.2467,1107465,36,85330,17066.0,29037.08568,68307,34,0,192,48,5.715189258,1.428797315,160,196,165.8064516,13.45961702,181.1612903,0,0,0,0,0,0,171.3333333,160.0,190.0,24,3840,6,1140,-1,24,0.0,0.0,0,0,0.0,0.0,0,0,IPCam_Ezviz
2039,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,980.8729769,2039.0,0.0,2039,2039,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,20,20,490.4364885,490.4364885,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0.0,0.0,0.0,1,0,1,0,7000,0,0.0,0.0,0,0,0.0,0.0,0,0,IPCam_Ezviz
2913,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,686.5774116,2913.0,0.0,2913,2913,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,20,20,343.2887058,343.2887058,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0.0,0.0,0.0,1,0,1,0,7000,0,0.0,0.0,0,0,0.0,0.0,0,0,IPCam_Ezviz
251746,30,30,40600,122,1400,0,1353.333333,255.6038602,122,0,4.066666667,22.27405067,161758.2802,238.3354651,4266.881356,13827.74483,75067,42,68022,2345.586207,9037.49231,49260,339,251746,8680.896552,20855.7448,75067,42,0,600,632,119.1677326,119.1677326,0,1400,667.5737705,703.2062869,494499.082,0,1,0,0,0,1,678.7,1353.333333,4.066666667,30,40600,30,122,126,29,0.0,0.0,0,0,0.0,0.0,0,0,IPCam_Ezviz
6749345,34,3,5440,552,160,160,160.0,0.0,196,160,184.0,20.78460969,887.7898522,5.48201344,187481.8056,457278.0412,2090438,1970,6722273,203705.2424,475036.4897,2090438,1970,463229,231614.5,302997.3771,445866,17363,0,272,24,5.037525864,0.444487576,160,196,161.8947368,8.146594293,66.36699858,0,0,0,0,0,0,166.2702703,160.0,184.0,34,5440,3,552,-1,34,0.0,0.0,0,0,0.0,0.0,0,0,IPCam_Ezviz
133410,10,14,12600,122,1400,0,1260.0,442.7188724,122,0,8.714285714,32.60587151,95360.1679,179.8965595,5800.434783,14226.49579,46963,24,6008,667.5555556,829.1045035,2876,338,133410,10262.30769,19493.43585,51797,24,0,200,312,74.95689978,104.9396597,0,1400,508.88,682.547698,465871.36,0,1,0,0,0,1,530.0833333,1260.0,8.714285714,10,12600,14,122,86,9,0.0,0.0,0,0,0.0,0.0,0,0,IPCam_Ezviz
4753070,24,6,3840,1140,160,160,160.0,0.0,196,160,190.0,14.69693846,1047.743879,6.311710116,163898.9655,362535.3109,1051936,2253,4742983,206216.6522,460828.3017,1606504,2253,573281,114656.2,243806.8787,550699,2502,0,192,48,5.049368093,1.262342023,160,196,165.8064516,13.45961702,181.1612903,0,0,0,0,0,0,171.3333333,160.0,190.0,24,3840,6,1140,-1,24,0.0,0.0,0,0,0.0,0.0,0,0,IPCam_Ezviz
78,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,25641.02564,78.0,0.0,78,78,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,20,20,12820.51282,12820.51282,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0.0,0.0,0.0,1,0,1,0,7000,0,0.0,0.0,0,0,0.0,0.0,0,0,IPCam_Ezviz
100104579,5,7,300,419,60,60,60.0,0.0,139,44,59.85714286,35.40446569,7.182488625,0.119874636,9100416.273,11300000.0,25000000,13248,75000000,18800000.0,7426713.552,25000000,10400000,100000000,16700000.0,10300000.0,25000000,45469,0,40,56,0.049947765,0.069926871,44,139,59.92307692,25.03484751,626.7435897,0,0,0,0,0,1,64.91666667,60.0,59.85714286,5,300,7,419,-1,5,38883.4,14331.3215,45469,13248,20000000.0,7008302.361,25000000,10300000,IPCam_Ezviz
118049928,38,43,2920,4194,298,0,76.84210526,93.10340845,1168,0,97.53488372,189.4442183,60.26263735,0.686150355,1475624.1,4912214.988,30000000,46,118000000,3189270.892,6893151.675,30000000,46,118000000,2809643.714,6540706.994,30000000,1910,1,760,860,0.321897697,0.364252658,0,1168,90.3902439,152.3616358,23214.06805,0,0,0,1,1,1,91.50617284,76.84210526,97.53488372,38,2920,43,4194,13083,20,861091.0909,1604730.083,5426573,47749,9861500.091,9948817.256,30000000,5167211,IPCam_Ezviz
100109434,4,6,240,280,60,60,60.0,0.0,60,44,46.66666667,6.531972647,5.194315653,0.099890686,11100000.0,13100000.0,25000000,44347,75000000,25000000.0,4951.730909,25000000,25000000,100000000,20000000.0,11200000.0,25000000,44542,0,32,48,0.039956274,0.059934411,44,60,52.72727273,8.355727486,69.81818182,0,0,0,0,0,1,58.0,60.0,46.66666667,4,240,6,280,-1,4,47265.5,5650.897185,55741,44347,25000000.0,8476.798624,25000000,25000000,IPCam_Ezviz
3010543,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.996497974,1505271.5,2125932.801,3008533,2010,2010,2010.0,0.0,2010,2010,0,0.0,0.0,0,0,0,80,40,0.664331983,0.332165991,0,0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,1,0,14000,0,0.0,0.0,0,0,0.0,0.0,0,0,IPCam_Ezviz
90095528,7,6,6,10,2,0,0.857142857,1.069044968,2,0,1.666666667,0.816496581,0.177589281,0.14429129,7507960.667,13500000.0,30000000,100,90000000,15000000.0,16400000.0,30000000,46467,90100000,18000000.0,16400000.0,30000000,100,1,140,120,0.07769531,0.06659598,0,2,1.285714286,0.994490316,0.989010989,0,0,0,1,1,0,1.384615385,0.857142857,1.666666667,7,6,6,10,126,3,46969.33333,671.4807021,47732,46467,30000000.0,22797.6873,30000000,30000000,IPCam_Ezviz
90125694,7,5,6,10,2,0,0.857142857,1.069044968,2,2,2.0,0.0,0.17752984,0.13314738,8193244.909,14000000.0,30000000,1299,90100000,15000000.0,16400000.0,30000000,46281,90100000,22500000.0,15000000.0,30000000,44814,1,140,100,0.077669305,0.055478075,0,2,1.384615385,0.960768923,0.923076923,0,0,0,1,1,0,1.5,0.857142857,2.0,7,6,5,10,126,3,46393.33333,127.0052492,46521,46267,30000000.0,6393.723667,30000000,30000000,IPCam_Ezviz
531,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3766.478343,531.0,0.0,531,531,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,20,20,1883.239171,1883.239171,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0.0,0.0,0.0,1,0,1,0,7000,0,0.0,0.0,0,0,0.0,0.0,0,0,IPCam_Ezviz
189269,15,19,19600,122,1400,0,1306.666667,361.4784456,122,0,6.421052632,27.98871953,104200.8992,179.6385039,5735.424242,14138.53613,48122,47,60617,4329.785714,13281.99496,50226,323,189269,10514.94444,20180.51757,56016,47,0,300,412,79.25228114,100.3862228,0,1400,563.4857143,693.2832954,480641.7277,0,1,0,0,0,1,580.0588235,1306.666667,6.421052632,15,19600,19,122,114,14,0.0,0.0,0,0,0.0,0.0,0,0,IPCam_Ezviz
4351,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,689.4966674,2175.5,1836.356311,3474,877,3474,3474.0,0.0,3474,3474,0,0.0,0.0,0,0,0,40,20,459.664445,229.8322225,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,2,0,1,0,7000,0,0.0,0.0,0,0,0.0,0.0,0,0,IPCam_Ezviz
6516,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,306.936771,6516.0,0.0,6516,6516,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,20,20,153.4683855,153.4683855,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0.0,0.0,0.0,1,0,1,0,7000,0,0.0,0.0,0,0,0.0,0.0,0,0,IPCam_Ezviz
100099770,4,6,240,280,60,60,60.0,0.0,60,44,46.66666667,6.531972647,5.194817131,0.099900329,11100000.0,13100000.0,25000000,45044,75000000,25000000.0,13754.92944,25000000,25000000,100000000,20000000.0,11200000.0,25000000,56038,0,32,48,0.039960132,0.059940198,44,60,52.72727273,8.355727486,69.81818182,0,0,0,0,0,1,58.0,60.0,46.66666667,4,240,6,280,-1,4,47896.0,5429.91461,56038,45044,25000000.0,12070.58825,25000000,25000000,IPCam_Ezviz
100087910,4,6,240,280,60,60,60.0,0.0,60,44,46.66666667,6.531972647,5.195432695,0.099912167,11100000.0,13100000.0,25000000,45117,75000000,25000000.0,12502.37549,25000000,25000000,100000000,20000000.0,11200000.0,25000000,45117,0,32,48,0.039964867,0.0599473,44,60,52.72727273,8.355727486,69.81818182,0,0,0,0,0,1,58.0,60.0,46.66666667,4,240,6,280,-1,4,46800.5,2853.455624,51069,45117,25000000.0,13236.40849,25000000,25000000,IPCam_Ezviz
100111190,4,6,240,280,60,60,60.0,0.0,60,44,46.66666667,6.531972647,5.194224542,0.099888933,11100000.0,13100000.0,25000000,45121,75000000,25000000.0,12204.12841,25000000,25000000,100000000,20000000.0,11200000.0,25000000,45142,0,32,48,0.039955573,0.05993336,44,60,52.72727273,8.355727486,69.81818182,0,0,0,0,0,1,58.0,60.0,46.66666667,4,240,6,280,-1,4,45156.0,34.38022688,45202,45121,25000000.0,10698.68844,25000000,25000000,IPCam_Ezviz
119945290,5057,9459,178020,2863509,89,20,35.20268934,9.279388435,1430,20,302.7285125,400.3729044,25357.63597,121.0218425,8263.540475,15233.37416,99669,11,120000000,23722.40269,27773.13326,202811,12,120000000,12681.88729,17800.64454,99669,11,0,40456,75672,42.16088852,78.86095402,20,1430,209.5574843,347.4652383,120732.0918,0,0,0,0,0,1,209.5719206,35.20268934,302.7285125,5057,178020,9459,2863509,-1,5057,0.0,0.0,0,0,0.0,0.0,0,0,IPCam_Ezviz
