Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Bwd PSH Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
90253364,8,8,488,812,122,0,61.0,65.21174303,138,0,101.5,62.88992652,14.40389524,0.177278711,6016890.933,12300000.0,29900000,833,90100000,12900000.0,15800000.0,29900000,5782,90300000,12900000.0,15900000.0,30000000,833,1,256,268,0.088639355,0.088639355,0,138,83.64705882,64.0204471,4098.617647,0,0,0,1,1,1,88.875,61.0,101.5,8,488,8,812,95,4,308730.6667,243549.4989,589866,161954,29700000.0,242505.2158,29900000,29400000,SamsungSmartCam
90278425,7,5,366,674,122,0,52.28571429,65.21174303,138,122,134.8,7.155417528,11.51991741,0.132922124,8207129.545,13900000.0,29900000,2254,90100000,15000000.0,16300000.0,29900000,163500,90300000,22600000.0,14900000.0,30100000,160455,1,224,160,0.077537906,0.055384218,0,138,89.38461538,62.40397752,3894.25641,0,0,0,1,1,0,96.83333333,52.28571429,134.8,7,366,5,674,95,3,163449.3333,699.3778187,164122,162726,29900000.0,2179.508737,29900000,29900000,SamsungSmartCam
15899,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,125.7940751,15899.0,0.0,15899,15899,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,32,32,62.89703755,62.89703755,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0.0,0.0,0.0,1,0,1,0,4090,0,0.0,0.0,0,0,0.0,0.0,0,0,SamsungSmartCam
46920,0,3,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,63.93861893,23460.0,19445.43648,37210,9710,0,0.0,0.0,0,0,46920,23460.0,19445.43648,37210,9710,0,0,96,0.0,63.93861893,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0.0,0.0,0.0,0,0,3,0,1460,0,0.0,0.0,0,0,0.0,0.0,0,0,SamsungSmartCam
205630,3,1,4416,1472,1472,1472,1472.0,0.0,1472,1472,1472.0,0.0,28633.95419,19.45241453,68543.33333,117069.04,203723,895,204618,102309.0,143421.0542,203723,895,0,0.0,0.0,0,0,0,24,8,14.5893109,4.863103633,1472,1472,1472.0,0.0,0.0,0,0,0,0,0,0,1840.0,1472.0,1472.0,3,4416,1,1472,-1,3,0.0,0.0,0,0,0.0,0.0,0,0,SamsungSmartCam
19870,2,5,186,1170,186,0,93.0,131.5218613,1170,0,234.0,523.2399067,68243.58329,352.2898842,3311.666667,3448.457201,9014,658,6132,6132.0,0.0,6132,6132,19870,4967.5,7951.146521,16881,658,0,64,176,100.6542526,251.6356316,0,1170,169.5,409.4689941,167664.8571,0,1,0,0,0,2,193.7142857,93.0,234.0,2,186,5,1170,1716,1,0.0,0.0,0,0,0.0,0.0,0,0,SamsungSmartCam
9810,0,2,0,498,0,0,0.0,0.0,457,41,249.0,294.156421,50764.52599,203.8735984,9810.0,0.0,9810,9810,0,0.0,0.0,0,0,9810,9810.0,0.0,9810,9810,0,0,16,0.0,203.8735984,41,457,179.6666667,240.177712,57685.33333,0,0,0,0,0,0,269.5,0.0,249.0,0,0,2,498,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,SamsungSmartCam
1682,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1189.060642,1682.0,0.0,1682,1682,0,0.0,0.0,0,0,1682,1682.0,0.0,1682,1682,0,0,64,0.0,1189.060642,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,2,0,1716,0,0.0,0.0,0,0,0.0,0.0,0,0,SamsungSmartCam
3163,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,632.3110971,3163.0,0.0,3163,3163,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,32,32,316.1555485,316.1555485,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0.0,0.0,0.0,1,0,1,0,4090,0,0.0,0.0,0,0,0.0,0.0,0,0,SamsungSmartCam
90261120,7,6,366,812,122,0,52.28571429,65.21174303,138,122,135.3333333,6.531972647,13.05102352,0.144026575,7521760.0,13400000.0,29900000,1242,90100000,15000000.0,16200000.0,29900000,165687,90300000,18100000.0,16300000.0,30000000,164809,1,224,192,0.077552771,0.066473804,0,138,92.85714286,61.34750593,3763.516484,0,0,0,1,1,0,100.0,52.28571429,135.3333333,7,366,6,812,95,3,255488.0,154247.8614,433596,165687,29800000.0,154571.0886,29900000,29600000,SamsungSmartCam
270342,5,5,232,313,232,0,46.4,103.7535542,313,0,62.6,139.9778554,2015.964963,36.99018281,30038.0,85314.25375,257519,129,261844,65461.0,129231.0726,259305,129,268481,67120.25,126943.856,257519,1433,0,172,184,18.4950914,18.4950914,0,313,49.54545455,111.7097701,12479.07273,0,1,0,0,0,1,54.5,46.4,62.6,5,232,5,313,939,1,0.0,0.0,0,0,0.0,0.0,0,0,SamsungSmartCam
13472,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,148.456057,13472.0,0.0,13472,13472,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,32,32,74.2280285,74.2280285,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0.0,0.0,0.0,1,0,1,0,1460,0,0.0,0.0,0,0,0.0,0.0,0,0,SamsungSmartCam
90257093,7,6,366,812,122,0,52.28571429,65.21174303,138,122,135.3333333,6.531972647,13.05160582,0.144033001,7521424.417,13400000.0,29900000,1234,90100000,15000000.0,16200000.0,29900000,162833,90300000,18100000.0,16300000.0,30000000,162551,1,224,192,0.077556232,0.06647677,0,138,92.85714286,61.34750593,3763.516484,0,0,0,1,1,0,100.0,52.28571429,135.3333333,7,366,6,812,95,3,255675.3333,157127.0786,437110,164835,29800000.0,157670.8992,29900000,29600000,SamsungSmartCam
90034627,27,1,11809,379,459,379,437.3703704,23.05202836,379,379,379.0,0.0,135.3701393,0.310991459,3334615.815,9609550.856,30000000,101,90000000,3462863.692,9776265.139,30000000,101,0,0.0,0.0,0,0,0,216,8,0.299884621,0.011106838,379,459,433.3448276,26.8331829,720.0197044,0,0,0,0,0,0,448.8214286,437.3703704,379.0,27,11809,1,379,-1,27,4399.333333,4875.756386,9983,983,30000000.0,15754.46211,30000000,30000000,SamsungSmartCam
101,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,19801.9802,101.0,0.0,101,101,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,32,32,9900.990099,9900.990099,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0.0,0.0,0.0,1,0,1,0,4090,0,0.0,0.0,0,0,0.0,0.0,0,0,SamsungSmartCam
2515,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,795.2286282,2515.0,0.0,2515,2515,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,32,32,397.6143141,397.6143141,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0.0,0.0,0.0,1,0,1,0,4090,0,0.0,0.0,0,0,0.0,0.0,0,0,SamsungSmartCam
1313,1,3,32,238,32,32,32.0,0.0,105,32,79.33333333,41.04063027,205635.9482,3046.458492,437.6666667,232.7924684,704,273,0,0.0,0.0,0,0,1313,656.5,453.2554467,977,336,0,8,24,761.614623,2284.843869,32,105,60.4,38.91400776,1514.3,0,0,0,0,0,3,75.5,32.0,79.33333333,1,32,3,238,-1,1,0.0,0.0,0,0,0.0,0.0,0,0,SamsungSmartCam
5014773,3,4,96,609,32,32,32.0,0.0,238,32,152.25,101.2072955,140.5846287,1.395875746,835795.5,1908568.43,4725094,151,5007083,2503541.5,3536503.349,5004227,2856,5014773,1671591.0,2648106.166,4725408,10081,0,24,32,0.598232462,0.797643283,32,238,92.125,92.31071366,8521.267857,0,0,0,0,0,1,105.2857143,32.0,152.25,3,96,4,609,-1,3,0.0,0.0,0,0,0.0,0.0,0,0,SamsungSmartCam
204828,1,1,339,339,339,339,339.0,0.0,339,339,339.0,0.0,3310.094323,9.764290038,204828.0,0.0,204828,204828,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,8,8,4.882145019,4.882145019,339,339,339.0,0.0,0.0,0,0,0,0,0,1,508.5,339.0,339.0,1,339,1,339,-1,1,0.0,0.0,0,0,0.0,0.0,0,0,SamsungSmartCam
90022021,27,1,11809,379,459,379,437.3703704,23.05202836,379,379,379.0,0.0,135.3890955,0.311035008,3334148.926,9608457.951,30000000,89,90000000,3462380.731,9775153.82,30000000,89,0,0.0,0.0,0,0,0,216,8,0.299926615,0.011108393,379,459,433.3448276,26.8331829,720.0197044,0,0,0,0,0,0,448.8214286,437.3703704,379.0,27,11809,1,379,-1,27,3269.0,3037.593126,6633,727,30000000.0,7854.708736,30000000,30000000,SamsungSmartCam
90531412,7,6,366,812,122,0,52.28571429,65.21174303,138,122,135.3333333,6.531972647,13.01205818,0.143596567,7544284.333,13500000.0,29900000,1690,90400000,15100000.0,16200000.0,29900000,166565,90500000,18100000.0,16300000.0,30000000,163570,1,224,192,0.077321229,0.066275339,0,138,92.85714286,61.34750593,3763.516484,0,0,0,1,1,0,100.0,52.28571429,135.3333333,7,366,6,812,95,3,166732.3333,891.8521925,167696,165936,29900000.0,1185.038537,29900000,29900000,SamsungSmartCam
206883,4,4,232,313,232,0,58.0,116.0,313,0,78.25,156.5,2634.339216,38.6691995,29554.71429,74980.89756,199591,699,204470,68156.66667,116814.9922,203043,699,205006,68335.33333,113678.5515,199591,1375,0,128,144,19.33459975,19.33459975,0,313,60.55555556,121.8555611,14848.77778,0,1,0,0,0,1,68.125,58.0,78.25,4,232,4,313,939,1,0.0,0.0,0,0,0.0,0.0,0,0,SamsungSmartCam
1237,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1616.814875,1237.0,0.0,1237,1237,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,32,32,808.4074373,808.4074373,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0.0,0.0,0.0,1,0,1,0,4090,0,0.0,0.0,0,0,0.0,0.0,0,0,SamsungSmartCam
90260073,7,7,366,950,122,0,52.28571429,65.21174303,138,122,135.7142857,6.047431568,14.58009014,0.155107342,6943082.538,13000000.0,29900000,1197,89800000,15000000.0,16100000.0,29900000,165959,90300000,15000000.0,16200000.0,30000000,165384,1,224,224,0.077553671,0.077553671,0,138,95.86666667,60.25406526,3630.552381,0,0,0,1,1,1,102.7142857,52.28571429,135.7142857,7,366,7,950,95,3,349382.0,158415.269,441778,166463,29700000.0,157794.171,29900000,29600000,SamsungSmartCam
90029421,27,1,11809,379,459,379,437.3703704,23.05202836,379,379,379.0,0.0,135.3779672,0.311009442,3334423.0,9609481.397,30000000,99,90000000,3462663.462,9776196.864,30000000,99,0,0.0,0.0,0,0,0,216,8,0.299901962,0.01110748,379,459,433.3448276,26.8331829,720.0197044,0,0,0,0,0,0,448.8214286,437.3703704,379.0,27,11809,1,379,-1,27,2423.333333,674.2620658,2850,1646,30000000.0,4197.015646,30000000,30000000,SamsungSmartCam
12364,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,161.7599482,12364.0,0.0,12364,12364,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,32,32,80.87997412,80.87997412,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0.0,0.0,0.0,1,0,1,0,4090,0,0.0,0.0,0,0,0.0,0.0,0,0,SamsungSmartCam
90055600,27,1,11809,379,459,379,437.3703704,23.05202836,379,379,379.0,0.0,135.338613,0.310919032,3335392.593,9612973.858,30000000,86,90100000,3463670.115,9779753.432,30000000,86,0,0.0,0.0,0,0,0,216,8,0.299814781,0.011104251,379,459,433.3448276,26.8331829,720.0197044,0,0,0,0,0,0,448.8214286,437.3703704,379.0,27,11809,1,379,-1,27,1614.0,1007.525682,2588,576,30000000.0,5679.046956,30000000,30000000,SamsungSmartCam
10241,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,195.2934284,10241.0,0.0,10241,10241,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,32,32,97.64671419,97.64671419,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0.0,0.0,0.0,1,0,1,0,4090,0,0.0,0.0,0,0,0.0,0.0,0,0,SamsungSmartCam
346,0,2,0,183,0,0,0.0,0.0,142,41,91.5,71.4177849,528901.7341,5780.346821,346.0,0.0,346,346,0,0.0,0.0,0,0,346,346.0,0.0,346,346,0,0,16,0.0,5780.346821,41,142,74.66666667,58.31237719,3400.333333,0,0,0,0,0,0,112.0,0.0,91.5,0,0,2,183,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,SamsungSmartCam
5014136,1,3,41,955,41,41,41.0,0.0,457,41,318.3333333,240.177712,198.6384095,0.797744616,1671378.667,2880936.298,4997997,6728,0,0.0,0.0,0,0,5014136,2507068.0,3536014.739,5007408,6728,0,8,24,0.199436154,0.598308462,41,457,207.4,227.8525839,51916.8,0,0,0,0,0,3,259.25,41.0,318.3333333,1,41,3,955,-1,1,0.0,0.0,0,0,0.0,0.0,0,0,SamsungSmartCam
90057016,27,1,11809,379,459,379,437.3703704,23.05202836,379,379,379.0,0.0,135.3364851,0.310914144,3335445.037,9612731.472,30000000,101,90100000,3463724.846,9779504.808,30000000,101,0,0.0,0.0,0,0,0,216,8,0.299810067,0.011104077,379,459,433.3448276,26.8331829,720.0197044,0,0,0,0,0,0,448.8214286,437.3703704,379.0,27,11809,1,379,-1,27,1913.0,1686.820382,3860,892,30000000.0,7712.337389,30000000,30000000,SamsungSmartCam
84,1,1,339,339,339,339,339.0,0.0,339,339,339.0,0.0,8071428.571,23809.52381,84.0,0.0,84,84,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,8,8,11904.7619,11904.7619,339,339,339.0,0.0,0.0,0,0,0,0,0,1,508.5,339.0,339.0,1,339,1,339,-1,1,0.0,0.0,0,0,0.0,0.0,0,0,SamsungSmartCam
354805,7,1,10304,1472,1472,1472,1472.0,0.0,1472,1472,1472.0,0.0,33190.06215,22.54759657,50686.42857,86427.82315,200158,155,353547,58924.5,91616.86221,200158,155,0,0.0,0.0,0,0,0,56,8,19.729147,2.818449571,1472,1472,1472.0,0.0,0.0,0,0,0,0,0,0,1656.0,1472.0,1472.0,7,10304,1,1472,-1,7,0.0,0.0,0,0,0.0,0.0,0,0,SamsungSmartCam
851,1,3,32,238,32,32,32.0,0.0,105,32,79.33333333,41.04063027,317273.7955,4700.352526,283.6666667,139.6650756,398,128,0,0.0,0.0,0,0,851,425.5,142.128463,526,325,0,8,24,1175.088132,3525.264395,32,105,60.4,38.91400776,1514.3,0,0,0,0,0,3,75.5,32.0,79.33333333,1,32,3,238,-1,1,0.0,0.0,0,0,0.0,0.0,0,0,SamsungSmartCam
33254,2,5,186,1170,186,0,93.0,131.5218613,1170,0,234.0,523.2399067,40777.04938,210.5009924,5542.333333,4070.477204,10433,580,10433,10433.0,0.0,10433,10433,33254,8313.5,10966.14166,24214,580,0,64,176,60.14314067,150.3578517,0,1170,169.5,409.4689941,167664.8571,0,1,0,0,0,2,193.7142857,93.0,234.0,2,186,5,1170,1716,1,0.0,0.0,0,0,0.0,0.0,0,0,SamsungSmartCam
90018520,27,1,11809,379,459,379,437.3703704,23.05202836,379,379,379.0,0.0,135.3943611,0.311047105,3334019.259,9608127.545,30000000,92,90000000,3462244.231,9774818.575,30000000,92,0,0.0,0.0,0,0,0,216,8,0.299938279,0.011108825,379,459,433.3448276,26.8331829,720.0197044,0,0,0,0,0,0,448.8214286,437.3703704,379.0,27,11809,1,379,-1,27,3396.666667,599.6751899,4083,2974,30000000.0,2507.310977,30000000,30000000,SamsungSmartCam
6310,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,316.9572108,6310.0,0.0,6310,6310,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,32,32,158.4786054,158.4786054,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0.0,0.0,0.0,1,0,1,0,4090,0,0.0,0.0,0,0,0.0,0.0,0,0,SamsungSmartCam
10369122,1,3,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.385760723,3456374.0,5864574.453,10200000,5488,0,0.0,0.0,0,0,10400000,5184561.0,7139954.154,10200000,135851,0,32,112,0.096440181,0.289320542,0,0,0.0,0.0,0.0,0,1,0,0,0,3,0.0,0.0,0.0,1,0,3,0,332,0,0.0,0.0,0,0,0.0,0.0,0,0,SamsungSmartCam
11869,2,5,186,1170,186,0,93.0,131.5218613,1170,0,234.0,523.2399067,114247.1986,589.7716741,1978.166667,2021.228875,5889,80,5889,5889.0,0.0,5889,5889,11869,2967.25,3860.543086,8662,80,0,64,176,168.5061926,421.2654815,0,1170,169.5,409.4689941,167664.8571,0,1,0,0,0,2,193.7142857,93.0,234.0,2,186,5,1170,1716,1,0.0,0.0,0,0,0.0,0.0,0,0,SamsungSmartCam
90028445,27,1,11809,379,459,379,437.3703704,23.05202836,379,379,379.0,0.0,135.3794348,0.311012814,3334386.852,9610300.536,30000000,85,90000000,3462625.885,9777034.767,30000000,85,0,0.0,0.0,0,0,0,216,8,0.299905213,0.0111076,379,459,433.3448276,26.8331829,720.0197044,0,0,0,0,0,0,448.8214286,437.3703704,379.0,27,11809,1,379,-1,27,955.3333333,133.2378825,1109,872,30000000.0,12293.05659,30000000,30000000,SamsungSmartCam
90010260,27,1,11809,379,459,379,437.3703704,23.05202836,379,379,379.0,0.0,135.4067858,0.311075648,3333713.333,9608411.896,30000000,83,90000000,3461928.308,9775112.94,30000000,83,0,0.0,0.0,0,0,0,216,8,0.299965804,0.011109845,379,459,433.3448276,26.8331829,720.0197044,0,0,0,0,0,0,448.8214286,437.3703704,379.0,27,11809,1,379,-1,27,710.6666667,150.5334957,850,551,30000000.0,3512.848607,30000000,30000000,SamsungSmartCam
