Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Bwd PSH Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
119639880,213,213,296,23658,74,0,1.389671362,10.06878636,398,0,111.0704225,46.31251225,200.2175194,3.560685618,281505.6,306859.2887,2916021,1491,119000000,563323.1698,424728.2497,3131394,129582,119000000,563323.3915,420722.9577,3131355,23837,1,6816,6816,1.780342809,1.780342809,0,398,56.30913349,64.24935276,4127.97933,0,0,0,1,1,1,56.44131455,1.389671362,111.0704225,213,296,213,23658,2549,4,0.0,0.0,0,0,0.0,0.0,0,0,Dropcam
119692294,101,103,9332,312,218,0,92.3960396,29.87576918,90,0,3.029126214,15.20542751,80.573274,1.704370375,589617.2118,670678.3543,5740428,1509,118000000,1184356.34,792330.0034,5955675,41600,120000000,1173453.863,786955.8144,5955665,215222,1,3232,3296,0.843830431,0.860539944,0,218,47.48292683,50.58119033,2558.456815,0,0,0,1,1,1,47.71568627,92.3960396,3.029126214,101,9332,103,312,836,98,41400000.0,0.0,41400000,41400000,5740428.0,0.0,5740428,5740428,Dropcam
118531471,120,122,11058,386,308,0,92.15,32.8962336,90,0,3.163934426,15.42315564,96.54819858,2.041651875,491831.8299,371747.1232,2871333,7082,117000000,985499.7647,348786.9237,3087878,139830,119000000,979598.9339,355520.8055,3087840,88915,1,3840,3904,1.012389359,1.029262515,0,308,47.46502058,51.36220644,2638.076251,0,0,0,1,1,1,47.66115702,92.15,3.163934426,120,11058,122,386,836,116,0.0,0.0,0,0,0.0,0.0,0,0,Dropcam
119641465,113,115,10338,386,218,0,91.48672566,29.57167897,90,0,3.356521739,15.86908686,89.63447581,1.905693816,527054.9119,576190.1015,5419970,2246,114000000,1021376.875,562057.8906,5625571,42282,120000000,1049486.535,673745.6629,5625298,97131,1,3616,3692,0.944488602,0.961205214,0,218,47.22270742,50.05127379,2505.130008,0,0,0,1,1,1,47.42982456,91.48672566,3.356521739,113,10338,115,386,836,109,36500000.0,0.0,36500000,36500000,5419970.0,0.0,5419970,5419970,Dropcam
119930167,468,481,666,130714,148,0,1.423076923,14.04674292,1448,0,271.7546778,372.0799171,1095.470833,7.912938202,126508.615,133949.1826,1634124,78,120000000,256258.5503,163170.1703,1849410,96,120000000,249854.5146,166486.1752,1849409,78,0,14976,15392,3.902270894,4.010667308,0,1448,138.2947368,297.33437,88407.72758,0,0,0,0,1,1,138.4404636,1.423076923,271.7546778,468,666,481,130714,2549,5,0.0,0.0,0,0,0.0,0.0,0,0,Dropcam
119791523,129,130,296,11968,74,0,2.294573643,12.87706482,324,0,92.06153846,32.52089462,102.3778619,2.16208955,464308.2287,433454.5823,2773912,1958,119000000,927725.4531,499378.1321,2989121,38420,120000000,928616.4574,498583.6994,2989335,146121,1,4128,4160,1.076870857,1.085218693,0,324,47.51538462,51.28551838,2630.204396,0,0,0,1,1,1,47.6988417,2.294573643,92.06153846,129,296,130,11968,2549,4,0.0,0.0,0,0,0.0,0.0,0,0,Dropcam
117584817,109,111,10052,312,218,0,92.22018349,28.75482497,90,0,2.810810811,14.66319667,88.14063129,1.870989857,536916.9726,502143.1546,4566502,3347,116000000,1077276.269,546062.1505,4781812,157500,118000000,1068952.882,547580.8055,4781723,61288,1,3488,3552,0.926990429,0.943999428,0,218,47.30316742,50.20035711,2520.075854,0,0,0,1,1,1,47.51818182,92.22018349,2.810810811,109,10052,111,312,963,106,0.0,0.0,0,0,0.0,0.0,0,0,Dropcam
118619537,107,109,9872,312,218,0,92.26168224,29.02319711,90,0,2.862385321,14.79330923,85.85432263,1.820947927,551718.7767,503454.4023,4771370,6500,117000000,1107300.604,526750.5275,4986548,225850,119000000,1098329.046,531461.1144,4986556,23562,1,3424,3488,0.902043649,0.918904278,0,218,47.34562212,50.29059436,2529.143881,0,0,0,1,1,1,47.56481481,92.26168224,2.862385321,107,9872,109,312,1331,104,0.0,0.0,0,0,0.0,0.0,0,0,Dropcam
119904032,111,112,10142,386,218,0,91.36936937,29.80662767,90,0,3.446428571,16.07238092,87.80355276,1.859820694,540108.2523,440040.4519,2894831,7990,119000000,1081716.673,418136.5204,3110091,199531,120000000,1077159.405,409689.2267,3110090,215245,1,3552,3584,0.925740345,0.934080349,0,218,47.40178571,50.07563066,2507.568786,0,0,0,1,1,1,47.61434978,91.36936937,3.446428571,111,10142,112,386,836,107,0.0,0.0,0,0,0.0,0.0,0,0,Dropcam
119631235,112,112,296,10232,74,0,2.642857143,13.79440881,218,0,91.35714286,29.67234194,88.00377259,1.872420693,536462.9372,468138.9228,3823324,1985,119000000,1075820.459,476312.0962,4038481,193928,119000000,1075820.036,480144.9504,4038513,21651,1,3584,3584,0.936210347,0.936210347,0,218,47.19111111,50.06356594,2506.360635,0,0,0,1,1,1,47.40178571,2.642857143,91.35714286,112,296,112,10232,2549,4,0.0,0.0,0,0,0.0,0.0,0,0,Dropcam
119905547,108,110,9760,386,218,0,90.37037037,27.64818785,90,0,3.509090909,16.21232143,84.61660243,1.818097707,552560.1244,550967.2265,5285528,1651,119000000,1111248.907,607520.0628,5500738,123207,120000000,1100019.165,618743.2356,5500708,113728,1,3456,3520,0.900708956,0.917388751,0,218,46.73972603,49.00309691,2401.303506,0,0,0,1,1,1,46.95412844,90.37037037,3.509090909,108,9760,110,386,1331,104,11100000.0,0.0,11100000,11100000,5285528.0,0.0,5285528,5285528,Dropcam
119523044,120,120,296,10952,74,0,2.466666667,13.33910239,218,0,91.26666667,28.6596174,94.10737565,2.007980988,500096.4184,386255.1356,1869064,1518,119000000,1002677.429,346162.6699,2073802,33310,119000000,1002676.815,347701.0574,2075221,81469,1,3840,3840,1.003990494,1.003990494,0,218,47.04564315,49.74503735,2474.568741,0,0,0,1,1,1,47.24166667,2.466666667,91.26666667,120,296,120,10952,2549,4,0.0,0.0,0,0,0.0,0.0,0,0,Dropcam
119709530,103,103,222,9564,74,0,2.155339806,12.50471071,270,0,92.85436893,32.08640533,81.74787755,1.720832084,583948.9268,581275.5552,5275465,3495,119000000,1171513.225,633053.8053,5490714,33970,119000000,1171512.48,633747.4637,5490609,92244,1,3296,3296,0.860416042,0.860416042,0,270,47.71014493,51.50240869,2652.4981,0,0,0,1,1,1,47.94174757,2.155339806,92.85436893,103,222,103,9564,2549,3,45800000.0,0.0,45800000,45800000,5275465.0,0.0,5275465,5275465,Dropcam
119637342,107,109,9654,386,218,0,90.22429907,27.73639677,90,0,3.541284404,16.28367287,83.92028636,1.80545636,556452.7535,547253.7283,5413508,2040,117000000,1107151.0,596743.6714,5629891,2339,120000000,1107753.167,608335.1939,5629817,61532,1,3424,3488,0.894369586,0.911086774,0,218,46.68202765,48.96082428,2397.162314,0,0,0,1,1,1,46.89814815,90.22429907,3.541284404,107,9654,109,386,1331,103,94700000.0,0.0,94700000,94700000,5413508.0,0.0,5413508,5413508,Dropcam
119541126,117,119,10554,386,218,0,90.20512821,26.5139971,90,0,3.243697479,15.60962675,91.51662165,1.97421597,508685.6426,377369.9489,2896497,1552,118000000,1019905.526,314792.0578,3101706,34332,120000000,1013060.39,313544.2353,3101677,206785,1,3744,3808,0.978742663,0.995473307,0,218,46.54008439,48.63992872,2365.842666,0,0,0,1,1,1,46.73728814,90.20512821,3.243697479,117,10554,119,386,836,113,0.0,0.0,0,0,0.0,0.0,0,0,Dropcam
119805179,333,334,222,41890,74,0,0.666666667,7.00258128,398,0,125.4191617,50.75464497,351.504003,5.567372008,179887.6562,190749.6449,1847855,1490,120000000,360149.0843,266813.4572,2054054,96469,120000000,359775.3123,266653.0035,2053843,114817,1,10656,10688,2.779512562,2.787859446,0,398,63.17664671,72.12739807,5202.361553,0,0,0,1,1,1,63.27136432,0.666666667,125.4191617,333,222,334,41890,2549,3,0.0,0.0,0,0,0.0,0.0,0,0,Dropcam
15194,0,2,0,96,0,0,0.0,0.0,48,48,48.0,0.0,6318.283533,131.6309069,15194.0,0.0,15194,15194,0,0.0,0.0,0,0,15194,15194.0,0.0,15194,15194,0,0,16,0.0,131.6309069,48,48,48.0,0.0,0.0,0,0,0,0,0,0,72.0,0.0,48.0,0,0,2,96,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,Dropcam
119689161,144,146,14526,386,270,0,100.875,40.62567912,90,0,2.643835616,14.13810685,124.5893937,2.422942876,414149.346,450848.2877,5320756,1513,118000000,828366.958,566594.8282,5526642,144230,120000000,825442.4897,567374.0256,5526647,16504,1,4608,4684,1.203116463,1.219826414,0,270,51.5532646,57.7158893,3331.123877,0,0,0,1,1,1,51.73103448,100.875,2.643835616,144,14526,146,386,836,140,13200000.0,0.0,13200000,13200000,5320756.0,0.0,5320756,5320756,Dropcam
119722181,114,116,10412,386,218,0,91.33333333,29.40912707,90,0,3.327586207,15.8030134,90.19214242,1.921114351,522804.2838,432220.079,2784446,1815,118000000,1048444.416,427793.0036,2999618,103420,120000000,1041062.443,429632.7263,2999562,137325,1,3648,3712,0.952204504,0.968909846,0,218,47.13419913,49.93921696,2493.925391,0,0,0,1,1,1,47.33913043,91.33333333,3.327586207,114,10412,116,386,836,110,0.0,0.0,0,0,0.0,0.0,0,0,Dropcam
119637157,119,121,10968,386,308,0,92.16806723,33.03473245,90,0,3.190082645,15.48456977,94.90362597,2.006065724,500573.8787,372586.2737,1865067,1957,118000000,1002911.203,336447.9192,2080218,11046,120000000,996976.3083,343348.6939,2080210,81191,1,3808,3872,0.994674255,1.011391469,0,308,47.48547718,51.41142055,2643.134163,0,0,0,1,1,1,47.68333333,92.16806723,3.190082645,119,10968,121,386,836,115,0.0,0.0,0,0,0.0,0.0,0,0,Dropcam
119552001,113,115,10194,386,218,0,90.21238938,26.98327899,90,0,3.356521739,15.86908686,88.49705493,1.907119898,526660.7974,408056.0753,1864952,3830,118000000,1056239.58,366916.8168,2080134,3830,120000000,1048701.763,374103.0181,2080057,70120,1,3616,3680,0.945195388,0.96192451,0,218,46.59388646,48.76182859,2377.715927,0,0,0,1,1,1,46.79824561,90.21238938,3.356521739,113,10194,115,386,836,109,0.0,0.0,0,0,0.0,0.0,0,0,Dropcam
119509437,110,112,10142,312,218,0,92.2,28.62340096,90,0,2.785714286,14.5994129,87.47426364,1.85759389,540766.6833,461600.2946,2797812,3620,119000000,1087783.798,462737.0094,3013039,15476,120000000,1076661.595,466062.5887,3013074,23511,1,3520,3584,0.920429405,0.937164485,0,218,47.28251121,50.15638615,2515.663071,0,0,0,1,1,1,47.4954955,92.2,2.785714286,110,10142,112,312,836,107,0.0,0.0,0,0,0.0,0.0,0,0,Dropcam
119664188,147,149,15250,386,218,0,103.7414966,39.88426552,90,0,2.590604027,13.99904119,130.6656591,2.47358884,405641.3153,500243.42,4526459,1689,117000000,804010.2945,643976.1747,4741658,49041,120000000,808541.8108,654431.4013,4741679,95405,1,4704,4768,1.228437701,1.245151139,0,218,52.94949495,58.69435958,3445.027846,0,0,0,1,1,1,53.12837838,103.7414966,2.590604027,147,15250,149,386,836,143,0.0,0.0,0,0,0.0,0.0,0,0,Dropcam
119909933,435,428,119562,666,1448,0,274.8551724,397.5802903,148,0,1.556074766,14.6828816,1002.652549,7.197068486,139106.6508,159487.0489,1846324,75,120000000,276163.0691,219996.3313,2061527,75,120000000,280725.0656,217975.2852,2061544,97,0,13920,13720,3.627722818,3.569345669,0,1448,139.1527778,313.5186689,98293.95577,0,0,0,0,1,0,139.3140209,274.8551724,1.556074766,435,119562,428,666,1331,433,0.0,0.0,0,0,0.0,0.0,0,0,Dropcam
119518317,113,113,296,10194,74,0,2.619469027,13.73493888,218,0,90.21238938,26.98327899,87.76897352,1.890923548,531192.52,476346.1897,2906057,1557,119000000,1065192.562,489099.0955,3111067,18951,119000000,1065301.527,486655.2321,3110872,198959,1,3616,3616,0.945461774,0.945461774,0,218,46.60792952,48.79359207,2380.814627,0,0,0,1,1,1,46.81415929,2.619469027,90.21238938,113,296,113,10194,2549,4,0.0,0.0,0,0,0.0,0.0,0,0,Dropcam
118412451,123,123,222,11290,74,0,1.804878049,11.46173859,218,0,91.78861789,25.8327699,97.21950608,2.077484233,483316.1265,390136.0757,2801426,1511,118000000,968818.6393,402523.2129,3017918,14394,118000000,968819.4508,399900.2319,3017992,109116,1,3936,3936,1.038742117,1.038742117,0,218,46.97165992,49.27403056,2427.930088,0,0,0,1,1,1,47.16260163,1.804878049,91.78861789,123,222,123,11290,2549,3,0.0,0.0,0,0,0.0,0.0,0,0,Dropcam
119619350,121,123,11556,386,234,0,95.50413223,35.61112279,90,0,3.138211382,15.36246501,99.83334636,2.039803761,492260.6996,456182.9525,3907428,3420,118000000,986407.675,509740.4026,4122775,65979,120000000,980486.4754,512143.4383,4122890,18732,1,3872,3936,1.011542029,1.028261732,0,234,49.11020408,53.6776209,2881.286986,0,0,0,1,1,1,49.31147541,95.50413223,3.138211382,121,11556,123,386,836,117,0.0,0.0,0,0,0.0,0.0,0,0,Dropcam
119660914,112,114,10624,312,270,0,94.85714286,34.52401101,90,0,2.736842105,14.47429986,91.39158004,1.88867018,531826.2844,532346.914,5068842,1614,117000000,1057227.532,598409.6895,5283963,44285,120000000,1058946.142,603669.9571,5284027,111721,1,3584,3660,0.935978142,0.952692038,0,270,48.57268722,53.09573715,2819.157304,0,0,0,1,1,1,48.78761062,94.85714286,2.736842105,112,10624,114,312,836,109,75600000.0,0.0,75600000,75600000,5068842.0,0.0,5068842,5068842,Dropcam
119955075,142,143,14436,296,234,0,101.6619718,40.0028168,74,0,2.06993007,12.24494742,122.8126447,2.375889474,422377.0246,495045.1314,5318336,1506,120000000,849182.8582,629107.1508,5523591,101989,120000000,844754.0493,629851.1147,5523507,31240,0,4544,4588,1.18377651,1.192112964,0,234,51.51048951,57.9254048,3355.352521,0,0,0,0,1,1,51.69122807,101.6619718,2.06993007,142,14436,143,296,836,138,89000000.0,0.0,89000000,89000000,5318336.0,0.0,5318336,5318336,Dropcam
119578000,126,128,11454,386,218,0,90.9047619,26.76547883,90,0,3.015625,15.06938513,99.01486896,2.124136547,472640.3162,450304.5654,5322258,1747,118000000,946545.928,523571.9606,5537456,142878,120000000,941559.0551,523971.5711,5537507,60737,1,4032,4096,1.053705531,1.070431016,0,218,46.78431373,49.03554621,2404.484792,0,0,0,1,1,1,46.96850394,90.9047619,3.015625,126,11454,128,386,836,122,19300000.0,0.0,19300000,19300000,5322258.0,0.0,5322258,5322258,Dropcam
119461602,223,224,222,23748,74,0,0.995515695,8.544266165,308,0,106.0178571,40.81896643,200.6502474,3.741788094,267851.1256,318047.2356,3598357,1517,119000000,537082.7613,439097.672,3812567,12108,119000000,534783.9372,433984.2524,3598357,24699,0,7136,7168,1.866708601,1.875079492,0,308,53.50446429,60.26039675,3631.315416,0,0,0,0,1,1,53.62416107,0.995515695,106.0178571,223,222,224,23748,2549,3,0.0,0.0,0,0,0.0,0.0,0,0,Dropcam
119606045,112,114,10248,386,218,0,91.5,29.70424788,90,0,3.385964912,15.93599408,88.90854973,1.889536603,531582.4222,442700.1951,1864912,4083,118000000,1066534.378,435380.3121,2080234,87759,120000000,1058460.575,444807.9508,2080088,7840,1,3584,3648,0.93640752,0.953129083,0,218,47.24229075,50.09326143,2509.334841,0,0,0,1,1,1,47.45132743,91.5,3.385964912,112,10248,114,386,836,108,0.0,0.0,0,0,0.0,0.0,0,0,Dropcam
117621451,106,108,9718,312,234,0,91.67924528,28.69629051,90,0,2.888888889,14.85967593,85.2735612,1.819396022,552213.385,567038.6019,6004392,2109,116000000,1108127.39,646774.3129,6219547,98523,118000000,1099265.897,646904.57,6219510,86384,1,3392,3456,0.90119616,0.918199861,0,234,47.06976744,49.93855821,2493.859596,0,0,0,1,1,1,47.28971963,91.67924528,2.888888889,106,9718,108,312,836,103,69600000.0,0.0,69600000,69600000,6004392.0,0.0,6004392,6004392,Dropcam
118690535,141,143,13434,386,308,0,95.27659574,34.37879462,90,0,2.699300699,14.28139485,116.4372542,2.392777149,419401.1837,438225.2226,5279593,1500,117000000,838742.8571,551742.2053,5495973,82899,119000000,835848.838,544961.1644,5496016,145540,1,4512,4576,1.187963303,1.204813846,0,308,48.80701754,53.22720321,2833.135162,0,0,0,1,1,1,48.97887324,95.27659574,2.699300699,141,13434,143,386,1331,137,33600000.0,0.0,33600000,33600000,5279593.0,0.0,5279593,5279593,Dropcam
119613073,110,112,10312,312,340,0,93.74545455,36.78163592,90,0,2.785714286,14.5994129,88.81972291,1.855984421,541235.6244,474165.429,3795759,3563,118000000,1085957.477,486419.1934,4010916,174023,120000000,1077595.252,490070.5285,4010919,4731,1,3520,3584,0.91963192,0.936352501,0,340,48.04484305,53.35768947,2847.043025,0,0,0,1,1,1,48.26126126,93.74545455,2.785714286,110,10312,112,312,836,107,0.0,0.0,0,0,0.0,0.0,0,0,Dropcam
119552641,135,137,12948,312,218,0,95.91111111,31.61981871,90,0,2.277372263,13.23360802,110.9134845,2.275148401,441153.6568,386015.5309,1900585,3707,118000000,882861.6642,443040.2262,2116007,27058,120000000,879063.5368,443089.726,2115959,87360,1,4320,4384,1.129209684,1.145938717,0,218,48.9010989,52.70723558,2778.052683,0,0,0,1,1,1,49.08088235,95.91111111,2.277372263,135,12948,137,312,836,132,0.0,0.0,0,0,0.0,0.0,0,0,Dropcam
