Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Bwd PSH Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
119325549,24,24,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.402260877,2538841.468,2575069.295,6070396,242,119000000,5176085.652,856305.0298,6070396,4217536,119000000,5188067.348,1137611.44,6345986,3941963,0,768,768,0.201130439,0.201130439,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0.0,0.0,0.0,24,0,24,0,5816,0,3967711.0,1164068.77,4388760,275316,5976062.833,61802.67575,6070396,5882032,WithingsCam
635285,5,5,273,1629,273,0,54.6,122.0893116,1448,0,325.8,632.2058209,2993.931857,15.74096665,70587.22222,127575.6571,312804,56,359552,89888.0,173005.0705,349353,233,626940,156735.0,161638.0481,315448,56,0,160,176,7.870483326,7.870483326,0,1448,172.9090909,433.026663,187512.0909,0,1,0,0,0,1,190.2,54.6,325.8,5,273,5,1629,122,1,0.0,0.0,0,0,0.0,0.0,0,0,WithingsCam
282725,0,2,0,279,0,0,0.0,0.0,242,37,139.5,144.9568901,986.8246529,7.074011849,282725.0,0.0,282725,282725,0,0.0,0.0,0,0,282725,282725.0,0.0,282725,282725,0,0,16,0.0,7.074011849,37,242,105.3333333,118.3568052,14008.33333,0,0,0,0,0,0,158.0,0.0,139.5,0,0,2,279,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,WithingsCam
329,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,6079.027356,329.0,0.0,329,329,0,0.0,0.0,0,0,329,329.0,0.0,329,329,0,0,64,0.0,6079.027356,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0.0,0.0,0.0,0,0,2,0,3456,0,0.0,0.0,0,0,0.0,0.0,0,0,WithingsCam
891243,6,5,1851,290,1448,0,308.5,566.901667,265,0,58.0,116.2217708,2402.262907,12.34231293,89124.3,128516.1455,274983,89,618665,123733.0,167374.4834,335639,89,883875,220968.75,111868.6386,282500,53288,0,192,176,6.732170687,5.61014224,0,1448,178.4166667,411.9555268,169707.3561,0,1,0,0,0,0,194.6363636,308.5,58.0,6,1851,5,290,148,3,0.0,0.0,0,0,0.0,0.0,0,0,WithingsCam
311,0,2,0,90,0,0,0.0,0.0,53,37,45.0,11.3137085,289389.0675,6430.868167,311.0,0.0,311,311,0,0.0,0.0,0,0,311,311.0,0.0,311,311,0,0,16,0.0,6430.868167,37,53,42.33333333,9.237604307,85.33333333,0,0,0,0,0,0,63.5,0.0,45.0,0,0,2,90,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,WithingsCam
117268096,24,24,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.40931849,2495065.872,2645744.452,6578166,243,117000000,5084942.261,1717835.496,6892758,3418087,117000000,5098612.87,1396774.136,6578166,3732672,0,768,768,0.204659245,0.204659245,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0.0,0.0,0.0,24,0,24,0,5816,0,3785945.545,37580.15629,3839622,3732672,6524898.727,37587.13322,6578166,6471133,WithingsCam
115027309,24,24,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.41729221,2447389.553,3560217.89,8823618,253,115000000,4987512.304,4005528.032,9138039,1172833,115000000,5001187.348,3684347.857,8823618,1487279,0,768,768,0.208646105,0.208646105,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0.0,0.0,0.0,24,0,24,0,5816,0,1546280.455,34338.50337,1594311,1487279,8764607.273,34338.66313,8823618,8716589,WithingsCam
116328168,23,25,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.412625771,2475067.404,2936273.396,7492557,244,113000000,5150430.955,2300243.992,7492557,2808211,116000000,4834161.542,2748951.031,7801202,247,0,736,800,0.197716515,0.214909256,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0.0,0.0,0.0,23,0,25,0,5816,0,2923021.727,63454.5948,3018687,2827310,7396974.364,63437.62777,7492557,7301323,WithingsCam
312,0,2,0,90,0,0,0.0,0.0,53,37,45.0,11.3137085,288461.5385,6410.25641,312.0,0.0,312,312,0,0.0,0.0,0,0,312,312.0,0.0,312,312,0,0,16,0.0,6410.25641,37,53,42.33333333,9.237604307,85.33333333,0,0,0,0,0,0,63.5,0.0,45.0,0,0,2,90,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,WithingsCam
119785682,24,24,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.400715672,2548631.532,2571200.85,6051754,245,119000000,5194407.0,862890.2524,6051754,4263937,120000000,5208073.13,1183893.38,6366072,3949614,0,768,768,0.200357836,0.200357836,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0.0,0.0,0.0,24,0,24,0,5816,0,3980258.083,1154929.563,4359639,314066,6001860.833,33469.86075,6051754,5951234,WithingsCam
113251911,23,25,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.423833908,2409615.128,4240994.395,9998916,245,113000000,5144016.0,5127745.374,10200000,48741,113000000,4718829.625,5087703.22,10200000,31406,0,736,800,0.203087081,0.220746827,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0.0,0.0,0.0,23,0,25,0,317,0,272165.6364,77.02892019,272325,272043,9998732.636,114.670199,9998916,9998555,WithingsCam
331,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,6042.296073,331.0,0.0,331,331,0,0.0,0.0,0,0,331,331.0,0.0,331,331,0,0,64,0.0,6042.296073,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0.0,0.0,0.0,0,0,2,0,3456,0,0.0,0.0,0,0,0.0,0.0,0,0,WithingsCam
726257,4,4,393,265,393,0,98.25,196.5,265,0,66.25,132.5,906.0153637,11.01538436,103751.0,134364.7273,310782,437,453777,151259.0,234742.2398,421891,2803,696637,232212.3333,107414.3246,314022,110572,0,128,144,5.507692181,5.507692181,0,393,73.11111111,148.5626505,22070.86111,0,1,0,0,0,1,82.25,98.25,66.25,4,393,4,265,122,1,0.0,0.0,0,0,0.0,0.0,0,0,WithingsCam
115486608,23,25,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.415632607,2457161.872,3301899.967,8334150,240,113000000,5150445.773,3161467.372,8334150,1966716,115000000,4799240.167,3536896.191,8639260,270,0,736,800,0.199157291,0.216475316,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0.0,0.0,0.0,23,0,25,0,5816,0,2081354.364,63324.91756,2176801,1985736,8238635.818,63312.11015,8334150,8143226,WithingsCam
575023,4,3,182,326,182,0,45.5,91.0,326,0,108.6666667,188.2161878,883.4429232,12.17342611,95837.16667,142516.8051,286690,368,302117,100705.6667,161535.0138,287083,1100,560696,280348.0,11045.00792,288158,272538,0,128,112,6.956243489,5.217182617,0,326,63.5,123.71742,15306.0,0,1,0,0,0,0,72.57142857,45.5,108.6666667,4,182,3,326,122,1,0.0,0.0,0,0,0.0,0.0,0,0,WithingsCam
317,0,2,0,90,0,0,0.0,0.0,53,37,45.0,11.3137085,283911.6719,6309.148265,317.0,0.0,317,317,0,0.0,0.0,0,0,317,317.0,0.0,317,317,0,0,16,0.0,6309.148265,37,53,42.33333333,9.237604307,85.33333333,0,0,0,0,0,0,63.5,0.0,45.0,0,0,2,90,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,WithingsCam
323,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,6191.950464,323.0,0.0,323,323,0,0.0,0.0,0,0,323,323.0,0.0,323,323,0,0,64,0.0,6191.950464,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0.0,0.0,0.0,0,0,2,0,5816,0,0.0,0.0,0,0,0.0,0.0,0,0,WithingsCam
604747,4,4,321,265,321,0,80.25,160.5,265,0,66.25,132.5,969.0002596,13.22867249,86392.42857,142062.663,312210,323,329170,109723.3333,182422.3519,320326,844,596424,198808.0,166524.508,313430,7793,0,128,144,6.614336243,6.614336243,0,321,65.11111111,129.9571511,16888.86111,0,1,0,0,0,1,73.25,80.25,66.25,4,321,4,265,122,1,0.0,0.0,0,0,0.0,0.0,0,0,WithingsCam
281303,0,2,0,279,0,0,0.0,0.0,242,37,139.5,144.9568901,991.8130983,7.109771314,281303.0,0.0,281303,281303,0,0.0,0.0,0,0,281303,281303.0,0.0,281303,281303,0,0,16,0.0,7.109771314,37,242,105.3333333,118.3568052,14008.33333,0,0,0,0,0,0,158.0,0.0,139.5,0,0,2,279,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,WithingsCam
571292,4,3,221,265,221,0,55.25,110.5,265,0,88.33333333,152.9978213,850.7033181,12.25292845,95215.33333,146003.8596,291777,350,295551,98517.0,167726.132,292188,837,568355,284177.5,12425.98747,292964,275391,0,128,112,7.0016734,5.25125505,0,265,60.75,113.1001453,12791.64286,0,1,0,0,0,0,69.42857143,55.25,88.33333333,4,221,3,265,122,1,0.0,0.0,0,0,0.0,0.0,0,0,WithingsCam
115881389,24,24,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.414216644,2465561.468,3143545.388,7978916,242,116000000,5024592.174,3116075.603,8302558,2018329,116000000,5038321.261,2797731.241,7978916,2334113,0,768,768,0.207108322,0.207108322,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0.0,0.0,0.0,24,0,24,0,272,0,2426924.091,59004.23733,2508076,2350574,7895555.545,61670.51072,7978916,7818533,WithingsCam
314,0,2,0,90,0,0,0.0,0.0,53,37,45.0,11.3137085,286624.2038,6369.426752,314.0,0.0,314,314,0,0.0,0.0,0,0,314,314.0,0.0,314,314,0,0,16,0.0,6369.426752,37,53,42.33333333,9.237604307,85.33333333,0,0,0,0,0,0,63.5,0.0,45.0,0,0,2,90,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,WithingsCam
281581,0,2,0,279,0,0,0.0,0.0,242,37,139.5,144.9568901,990.8338986,7.102751961,281581.0,0.0,281581,281581,0,0.0,0.0,0,0,281581,281581.0,0.0,281581,281581,0,0,16,0.0,7.102751961,37,242,105.3333333,118.3568052,14008.33333,0,0,0,0,0,0,158.0,0.0,139.5,0,0,2,279,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,WithingsCam
117527156,24,24,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.408416247,2500577.787,2559845.007,6197891,245,117000000,5096770.87,1322829.423,6499179,3801660,118000000,5109876.348,1015185.924,6197891,4103016,0,768,768,0.204208124,0.204208124,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0.0,0.0,0.0,24,0,24,0,5816,0,4154711.182,37702.88288,4202269,4103016,6146163.364,37714.36401,6197891,6098573,WithingsCam
114263403,23,25,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.42008201,2431136.234,3368265.112,8411617,245,112000000,5112001.727,3310187.307,8411617,1812397,114000000,4760962.125,3583482.74,8627787,215875,0,736,800,0.201289296,0.218792714,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0.0,0.0,0.0,23,0,25,0,159,0,1865048.727,43569.17995,1930678,1799365,8345815.727,43575.75246,8411617,8280112,WithingsCam
117821211,23,25,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.407396933,2506834.277,2476924.959,5617496,242,113000000,5143993.818,400911.7901,5617496,4670556,118000000,4909207.042,1192784.083,5892975,275174,0,736,800,0.19521103,0.212185903,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0.0,0.0,0.0,23,0,25,0,317,0,4738939.455,56743.75552,4824443,4653347,5531933.545,56749.57876,5617496,5446417,WithingsCam
117725630,23,25,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.407727697,2504800.638,2486012.056,5713345,248,113000000,5144000.727,498030.5498,5713345,4574637,118000000,4905223.25,1247979.12,5989043,275315,0,736,800,0.195369521,0.212358176,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0.0,0.0,0.0,23,0,25,0,317,0,4643312.273,56798.40072,4728905,4557614,5627557.455,56816.34219,5713345,5541865,WithingsCam
336,0,2,0,90,0,0,0.0,0.0,53,37,45.0,11.3137085,267857.1429,5952.380952,336.0,0.0,336,336,0,0.0,0.0,0,0,336,336.0,0.0,336,336,0,0,16,0.0,5952.380952,37,53,42.33333333,9.237604307,85.33333333,0,0,0,0,0,0,63.5,0.0,45.0,0,0,2,90,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,WithingsCam
116527790,23,25,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.411918908,2479314.681,2742457.304,6911019,242,113000000,5144000.591,1721785.059,6911019,3377053,117000000,4855312.625,2186950.168,7183454,272072,0,736,800,0.19737781,0.214541098,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0.0,0.0,0.0,23,0,25,0,317,0,3445537.091,56842.16517,3531177,3359777,6825326.273,56835.72429,6911019,6739661,WithingsCam
114004967,24,24,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.421034287,2425637.596,4111185.222,9825917,247,114000000,4943071.696,5043430.344,10100000,170577,114000000,4956737.696,4722255.895,9825917,484953,0,768,768,0.210517144,0.210517144,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0.0,0.0,0.0,24,0,24,0,5816,0,530421.0909,30241.32749,576076,484953,9780455.545,30257.0321,9825917,9734780,WithingsCam
118502714,24,24,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.405054014,2521334.34,2452451.575,5142056,247,118000000,5139240.739,281434.8494,5442185,4858683,119000000,5152291.913,27466.96083,5192935,5110900,0,768,768,0.202527007,0.202527007,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0.0,0.0,0.0,24,0,24,0,5816,0,5174495.0,10364.76745,5189955,5158866,5126394.0,10348.59115,5142056,5110900,WithingsCam
573271,4,3,321,265,321,0,80.25,160.5,265,0,88.33333333,152.9978213,1022.204158,12.21062988,95545.16667,146567.4572,296739,372,300647,100215.6667,170528.3605,297122,844,570207,285103.5,18174.7656,297955,272252,0,128,112,6.977502787,5.23312709,0,321,73.25,136.455906,18620.21429,0,1,0,0,0,0,83.71428571,80.25,88.33333333,4,321,3,265,122,1,0.0,0.0,0,0,0.0,0.0,0,0,WithingsCam
323,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,6191.950464,323.0,0.0,323,323,0,0.0,0.0,0,0,323,323.0,0.0,323,323,0,0,64,0.0,6191.950464,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0.0,0.0,0.0,0,0,2,0,3456,0,0.0,0.0,0,0,0.0,0.0,0,0,WithingsCam
114881453,24,24,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.417822013,2444286.234,3419193.184,8556800,240,115000000,4982877.435,3685397.527,8832508,1438149,115000000,4994845.783,3403911.581,8556800,1713425,0,768,768,0.208911007,0.208911007,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0.0,0.0,0.0,24,0,24,0,317,0,1816542.818,56920.8512,1902045,1731192,8471459.727,56912.37876,8556800,8385756,WithingsCam
114181592,24,24,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.420382998,2429395.574,3979000.551,9639378,239,114000000,4950994.217,4798788.696,9948201,352689,114000000,4964417.043,4483475.917,9639378,661514,0,768,768,0.210191499,0.210191499,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0.0,0.0,0.0,24,0,24,0,272,0,776163.2727,63443.88931,871762,680514,9543843.818,63404.33505,9639378,9448444,WithingsCam
116115917,24,24,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.413380019,2470551.426,2882907.705,7322891,249,116000000,5036675.652,2421715.765,7595331,2675579,116000000,5048518.13,2143505.768,7322891,2947949,0,768,768,0.20669001,0.20669001,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0.0,0.0,0.0,24,0,24,0,317,0,3050673.636,56755.9298,3136276,2965147,7237323.455,56749.8388,7322891,7151788,WithingsCam
119532548,24,24,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.401564267,2543245.702,2859494.285,6996665,239,119000000,5187670.913,1855452.782,6996665,3227340,120000000,5197067.304,2076183.637,7212781,3010990,0,768,768,0.200782133,0.200782133,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0.0,0.0,0.0,24,0,24,0,5816,0,3036440.25,889221.8663,3358431,215859,6924583.917,47320.66619,6996665,6852454,WithingsCam
281477,0,2,0,279,0,0,0.0,0.0,242,37,139.5,144.9568901,991.1999915,7.105376283,281477.0,0.0,281477,281477,0,0.0,0.0,0,0,281477,281477.0,0.0,281477,281477,0,0,16,0.0,7.105376283,37,242,105.3333333,118.3568052,14008.33333,0,0,0,0,0,0,158.0,0.0,139.5,0,0,2,279,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,WithingsCam
115208870,24,24,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.416634587,2451252.553,3262653.109,8229700,238,115000000,4997101.826,3351069.848,8505288,1765569,115000000,5009081.304,3069539.179,8229700,2041093,0,768,768,0.208317294,0.208317294,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0.0,0.0,0.0,24,0,24,0,317,0,2143901.909,56825.42445,2229221,2058112,8144077.818,56827.75484,8229700,8058581,WithingsCam
334,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5988.023952,334.0,0.0,334,334,0,0.0,0.0,0,0,334,334.0,0.0,334,334,0,0,64,0.0,5988.023952,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0.0,0.0,0.0,0,0,2,0,3456,0,0.0,0.0,0,0,0.0,0.0,0,0,WithingsCam
585544,4,3,395,265,395,0,98.75,197.5,265,0,88.33333333,152.9978213,1127.156969,11.95469512,97590.66667,149770.8738,308580,382,312968,104322.6667,177224.7676,308962,1181,582337,291168.5,26887.73535,310181,272156,0,128,112,6.831254355,5.123440766,0,395,82.5,156.6616007,24542.85714,0,1,0,0,0,0,94.28571429,98.75,88.33333333,4,395,3,265,122,1,0.0,0.0,0,0,0.0,0.0,0,0,WithingsCam
596112,4,3,321,265,321,0,80.25,160.5,265,0,88.33333333,152.9978213,983.0367448,11.74275975,99352.0,145143.128,297574,358,320952,106984.0,165739.3279,297968,845,573579,286789.5,16952.88508,298777,274802,0,128,112,6.710148428,5.032611321,0,321,73.25,136.455906,18620.21429,0,1,0,0,0,0,83.71428571,80.25,88.33333333,4,321,3,265,122,1,0.0,0.0,0,0,0.0,0.0,0,0,WithingsCam
114661112,24,24,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.41862493,2439598.128,3717740.402,9159736,242,114000000,4971873.087,4307844.319,9467568,833145,115000000,4985265.739,3993407.084,9159736,1141187,0,768,768,0.209312465,0.209312465,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0.0,0.0,0.0,24,0,24,0,5816,0,1236851.727,63453.1609,1332351,1141187,9064024.091,63463.66526,9159736,8968481,WithingsCam
114595695,23,25,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.418863902,2438206.277,3753963.221,9225115,241,114000000,5159996.409,4066058.796,9225115,1094898,115000000,4774810.0,4387161.481,9534766,309209,0,736,800,0.20070562,0.218158282,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0.0,0.0,0.0,23,0,25,0,159,0,1169628.091,60825.66508,1257062,1075774,9132159.455,59923.22771,9225115,9043836,WithingsCam
113365152,23,25,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.423410538,2412024.511,4223941.353,9998843,240,113000000,5144000.409,4958354.791,10100000,214368,113000000,4723537.417,5174353.716,10300000,6554,0,736,800,0.202884216,0.220526322,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0.0,0.0,0.0,23,0,25,0,317,0,301333.1818,35966.18049,368343,272059,9969541.545,35970.34461,9998843,9902487,WithingsCam
115682365,23,25,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.414929276,2461326.915,3053219.656,7756513,257,113000000,5143999.727,2586819.745,7756513,2531716,116000000,4820083.833,2966892.347,8032015,275244,0,736,800,0.198820278,0.216108998,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0.0,0.0,0.0,23,0,25,0,317,0,2600099.455,56773.96237,2685637,2514371,7670764.727,56781.14498,7756513,7585147,WithingsCam
119724703,24,24,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.400919767,2547334.106,2558326.117,5990821,244,119000000,5191749.174,800236.6206,5990821,4329189,120000000,5205421.87,1121196.047,6305076,4014935,0,768,768,0.200459883,0.200459883,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0.0,0.0,0.0,24,0,24,0,5816,0,4036521.25,1172576.278,4420485,314218,5940516.167,32906.81532,5990821,5890193,WithingsCam
890486,6,5,1840,290,1448,0,306.6666667,567.3248335,265,0,58.0,116.2217708,2391.95226,12.3528051,89048.6,130586.5249,278069,58,614919,122983.8,168827.8017,335639,58,887217,221804.25,111683.4476,279412,54301,0,192,176,6.73789369,5.614911408,0,1448,177.5,411.90566,169666.2727,0,1,0,0,0,0,193.6363636,306.6666667,58.0,6,1840,5,290,148,3,0.0,0.0,0,0,0.0,0.0,0,0,WithingsCam
